candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks,state,year,winner,so_do,age,address,profession,spouse_profession,party_eci
MOHAMMAD SHAMIM AKTHAR,http://myneta.info/bih2005/candidate.php?candidate_id=484,Bettiah,INC,8,12th Pass,7835000,600,7834400,8,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,MD. SAFI,38,"UJJAIN TOLA(MAHAWAT TOLI) PS. BETTIAH, DIST. W.CHAMPARAN",,,Indian National Congress
MOHAMMAD ZAFFARULLAH,http://myneta.info/bih2005/candidate.php?candidate_id=1306,Kesariya,IND,0,Graduate,6011000,45000,5966000,18,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Mohamad Yunus Khan,60,"Gr.Kundva, Po.Bairiya, Thana Kesariya, Dist.East Champaran",,,Independent
MOHAMMAD ZAINUL ABEDIN,http://myneta.info/bih2005/candidate.php?candidate_id=565,Belsand,BSP,0,Graduate Professional,0,0,0,65,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Maniruddin,51,District - Sitamarhi,,,Bahujan Samaj Party
MOHAMMAD ZAKIR HUSSEN,http://myneta.info/bih2005/candidate.php?candidate_id=1800,Mokameh,IJP,0,Literate,10000,0,10000,183,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Gulam Miya,33,"Gr.Barakpur, Po.and PS.and Dist.Patna",,,Indian Justice Party
MOHAMMAD ZAMA KHAN,http://myneta.info/bih2005/candidate.php?candidate_id=594,Chainpur,BSP,0,12th Pass,926000,0,926000,213,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shri Sahebjama Khan,37,"Village - Naughara, P.O.+P.S. Chainpur, District - Kaimur",,,Bahujan Samaj Party
MOHAMMD JAWED AZIZ,http://myneta.info/bih2005/candidate.php?candidate_id=1338,Sugauli,SP,4,Graduate,6918907,6605000,313907,11,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,Aziz Rahman,50,"Gram Pakhi, Thana Aadapur Jhila East Champaran",,,Samajwadi Party
MOHAN PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=835,Patna Central,CPI,1,10th Pass,2705516,0,2705516,189,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,Late Rewat Mahto,59,"MOHALLA-KALIPUR, POST OFFICE-BAKIPUR., THANA-KADAMKUAN",,,Communist Party of India
MOHAN PRASAD RAJBHAR,http://myneta.info/bih2005/candidate.php?candidate_id=619,Darauli,LJP,0,Not Given,155000,0,155000,31,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Hajanand Rajbhar,33,"VILLAGE.- KARCHHUI, DISTT.- SIWAN",,,Lok Janshakti Party
MOHAN SADAY,http://myneta.info/bih2005/candidate.php?candidate_id=1280,Manigachhi,IND,0,10th Pass,6000,0,6000,84,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shikhdeo Saday,27,"Village Raghopur P.S. Maugadhi, Dist. Darbhanga",,,Independent
MOHAN SAO,http://myneta.info/bih2005/candidate.php?candidate_id=1697,Bihar,IND,0,Post Graduate,94000,100000,-6000,176,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Chamari Sao,45,"Gr.Sikandara, Thana Miyup Bahadur, Dist.Nalanda",,,Independent
MOIDUR RAHMAN,http://myneta.info/bih2005/candidate.php?candidate_id=7,Araria,INC,1,Graduate,12726800,0,12726800,130,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ziaur Rahman,68,"Village - Chandrai, Distt. Araria",,,Indian National Congress
MOIMUDDIN ANSARI,http://myneta.info/bih2005/candidate.php?candidate_id=2054,Sonbarsa,ANC,0,Graduate,12200,0,12200,121,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Noor Mohamad Ansari,39,"Bihar State, Sonbarsa Parihar",,,Ambedkar National Congress
MONAZIR HASSAN,http://myneta.info/bih2005/candidate.php?candidate_id=251,Monghyr,JD(U),0,Doctorate,581956,151000,430956,167,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,true,Abdul Qayum,48,"MOHALLA DILAWARPUR (BARA), PS- KOTAWALI, PO. & DIST. MUNGER, BIHAR",,,Janata Dal (United)
MOTI CHAND RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1239,Rajpur,SBSP,0,Literate,0,0,0,202,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shiv Nath Ram,37,"Vill.Raghunathpur, PO.Gosaipur, Dist.Buxor",,,Suheldev Bhartiya Samaj Party
MOTI LAL PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1032,Jokihat,IND,0,Literate,13200,0,13200,132,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Govind Paswan,54,"Gram.Dharmeshwar Gaj,Post.Kesra Station ,Mokihar Jilla,Ariara",,,Independent
MOVINUL HAQUE,http://myneta.info/bih2005/candidate.php?candidate_id=1035,Jokihat,JD(S),0,Post Graduate,405000,0,405000,132,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Lliyas,42,"Kachanhar (Durgapur) Post.Machela Kela Badi Station Mahalgaon ,Jilla.Araria",,,Janata Dal (Secular)
MUBARAK HUSSAIN,http://myneta.info/bih2005/candidate.php?candidate_id=195,Manihari,INC,2,Graduate,993000,240000,753000,146,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,true,ARSHAD ALI,54,"MOHALLA MANIHARI PASHCHIM TOLA, WARD NO. 5, PO & PS MANIHARI, DIST KATIHAR",,,Indian National Congress
MUHAMAD HAIDAR AZAD,http://myneta.info/bih2005/candidate.php?candidate_id=270,Kanti,RJD,0,10th Pass,1160654,0,1160654,56,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,MOHAMAD  MEHNDI HASSAN,32,"VILL. NASSANDA, PO. MADHUBAN, PS. KANTI, DIST. MUZAFFARPUR",,,Rashtriya Janata Dal
MUHAMMED SHAKUR,http://myneta.info/bih2005/candidate.php?candidate_id=186,Barari,NCP,2,Graduate Professional,750800,137500,613300,141,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,MUHAMMED MUSLIM,63,"VILLAGE - BANKATOLA, PO-SEMAPUR FACTORY, PS-BARARI, DIST-KATIHAR",,,Nationalist Congress Party
MUJIBUR RAHMAN,http://myneta.info/bih2005/candidate.php?candidate_id=1029,Forbesganj,SP,2,10th Pass,710500,30000,680500,129,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Jalil,40,"Mir.Manjil Shralam Tola,Ward No.16 Farbijganj ,Jilla Aaria",,,Samajwadi Party
MUKESH K. SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1924,Sonbarsa,IND,0,12th Pass,75000,0,75000,121,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ratan Pd. Singh,32,"Vill Rauta Khem, PO. Rauta Khem, Dist. Saharsa",,,Independent
MUKESH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=2046,Runisaidpur,SP,0,12th Pass,114500,0,114500,64,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Matkudhari Prasad Gupta,35,"New Area, Sikandrapur, PO. Nagar Thana Muzffarpur",,,Samajwadi Party
MUKESH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1314,Madhuban,IND,0,10th Pass,70000,0,70000,16,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Suresh Prasad Yadav,27,"Gr.Fajilpur, Thana Rajepur, Dist.East Champran",,,Independent
MUKESH KUMAR KUSHWAHA,http://myneta.info/bih2005/candidate.php?candidate_id=633,Dhanaha,JD(U),0,Graduate Professional,402200,0,402200,1,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Bishun Prasad Kushwah,33,"Dhanaha , District - West Champaran",,,Janata Dal (United)
MUKHTAR ALAM,http://myneta.info/bih2005/candidate.php?candidate_id=1861,Kasba,IJP,0,12th Pass,504200,0,504200,138,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Gyashuddin,46,"Vill. Faryani, PO. Khoka, Thana K.Nagar, Dist. Purnea",,,Indian Justice Party
MUKHTAR SAYEED,http://myneta.info/bih2005/candidate.php?candidate_id=821,Gobindpur,BSP,0,10th Pass,67000,0,67000,241,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Nurul Hasan Kasami,34,"MANSAGAR, PATORI, Gobindpur , District - Nawada",,,Bahujan Samaj Party
Mukund Kumar,http://myneta.info/bih2005/candidate.php?candidate_id=977,Kalyanpur : Bye-election on 10-09-2009,INC,0,Post Graduate,2250000,150000,2100000,93,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Sri Ramashrya Thakur,31,Vill Nandani P.O.Shivesinghpur p.s.Mohiuddin Nagar Dis.Samstipur,,,Indian National Congress
MUNESHWAR CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1965,Garkha,IND,1,Post Graduate,1886229,0,1886229,42,SC,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Misrilal Chaudhary,53,"Gam-Mithepur,Post Thana-Garkha,Jilla-saran",,,Independent
Muni Lal Paswan,http://myneta.info/bih2005/candidate.php?candidate_id=1001,Dhuraiya : Bye-election on 15-09-2009,CPI,1,Post Graduate,983100,4000,979100,155,SC,NA,NA,,false,true,Female,,,,,,Bihar,2005,false,Gajadhar Paswan,41,"Village-Gonarchar,P.S.-Dhouraiya,Distt.-Banka",,,Communist Party of India
MUNI MANGAL DEO SHASTRI,http://myneta.info/bih2005/candidate.php?candidate_id=2101,Siwan,BMP,0,Post Graduate,24003,0,24003,29,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Hira Mahto,NaN,"Gr.Hatimpur, Po.Hatimpur, PS.Jam Bazar, Dist.Siwan",,,Bahujan Mukti Party
MUNI RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1465,Mohania,IND,0,10th Pass,304500,0,304500,211,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Khusudi Ram,62,"Vill Chilbili, Po. Kudra, P.S. Kudra, Dist. Kaimur",,,Independent
MUNILAL PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=32,Dhuraiya,CPI,0,Post Graduate,408447,25000,383447,155,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,GAJODHAR PASWAN,35,DIST Dhuraiya,,,Communist Party of India
MUNNA CHOUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1773,Bikram,IND,0,Graduate,2000,0,2000,194,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Girvar Choudhary,33,"Vill.Post. Ajwan, P.S. Naubatpur, Dist. Panta(Bihar)",,,Independent
MUNNA RAM,http://myneta.info/bih2005/candidate.php?candidate_id=884,Shikarpur,BSP,0,Graduate,150000,0,150000,4,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Harangi Ram,33,"Village - Lakshnauta, District - West Champaran",,,Bahujan Samaj Party
MUNNAF  ALAM,http://myneta.info/bih2005/candidate.php?candidate_id=191,Barsoi,CPI(ML)(L),2,10th Pass,33500,13237,20263,144,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,true,MD. HAKIMUDDIN,32,"VILL-P-O- SHIBANANDPUR , P.S-ABADPUR , DIST-KATIHAR",,,Communist Party of India (Marxist-Leninist) (Liberation)
MUNNI  DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=73,Shahpur,BJP,0,Literate,856500,0,856500,199,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,true,Mukteshwar Ojha,32,"VILLAGE.-OJHAWALI, PS.-SHAHPUR, BHOJPUR",,,Bharatiya Janata Party
MUNNI DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=803,Sakra,BSP,0,Literate,5000,0,5000,58,SC,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Raj Kumar Mahto,40,"VILLAGE.- BANJIRIYA, THANA-SAKRA, District - Muzaffarpur",,,Bahujan Samaj Party
MUNNI LAL RAM,http://myneta.info/bih2005/candidate.php?candidate_id=883,Shikarpur,LJP,1,8th Pass,500000,31472,468528,4,SC,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Sri Mangi Ram,50,"VILLAGE.- DIHLIYA , NARKTIYAGANZ, District - West Champaran",,,Lok Janshakti Party
MUNSHILAL RAI,http://myneta.info/bih2005/candidate.php?candidate_id=458,Mahnar,RJD,0,Post Graduate,6797072,943513,5853559,47,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,LAXMI RAI,60,"SAHOPUR, DIST, VAISHALI",,,Rashtriya Janata Dal
Murari Prasad Gautam,http://myneta.info/bih2005/candidate.php?candidate_id=1019,Chenari : Bye-election on 10-09-2009,INC,1,Graduate,5641363,0,5641363,215,SC,NA,NA,,false,true,Male,,,,,,Bihar,2005,true,Late Mahendr Ram,30,Akoni P.O.Laheri P.S.kochas Dist.Rohtas,,,Indian National Congress
MURLI DHAR MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=9,Sikti,JD(U),0,8th Pass,1140000,62700,1077300,131,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,true,Late Lal Mohar Mandal,54,"vill-Bokantry, Tola, Bhutaha, P.S- Bhirbhiri, Dist-Araria",,,Janata Dal (United)
Musafir Paswan,http://myneta.info/bih2005/candidate.php?candidate_id=968,Bochaha : Bye-election on 10-09-2009,RJD,2,10th Pass,13520839,780732,12740107,60,SC,NA,NA,,true,false,Male,,,,,,Bihar,2005,true,Late.Mahendra Paswan,55,"Village-Nazirpur,Post-Shekhpur,Thana-Yahiyapur,Distt.-Muzaffarpur",,,Rashtriya Janata Dal
MUSAFIR RAI,http://myneta.info/bih2005/candidate.php?candidate_id=1455,Chainpur,SP,0,Illiterate,2630000,0,2630000,213,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Rambritrag Roy,40,"Vill.Balubura, PS.Chainpur, Dist.Kaimpur",,,Samajwadi Party
MUSHTAQUE AHMAD,http://myneta.info/bih2005/candidate.php?candidate_id=1275,Keoti,RLD,0,Literate,64000,25000,39000,90,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Md. Illiyas,50,"Vill. & Po. Barioul, P.S. Kamraul, Dist. Darbhanga",,,Rashtriya Lok Dal
NABAB HUSAIN,http://myneta.info/bih2005/candidate.php?candidate_id=909,Karakat,LJP,0,12th Pass,0,0,0,207,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Mohmad Suleman,38,"Village - Hariharganj, P.O. + P.S. - Nasriganj, Distt. Rohtas",,,Lok Janshakti Party
NAGENDRA BAITHA,http://myneta.info/bih2005/candidate.php?candidate_id=2027,Bathnaha,IND,0,Literate,115000,0,115000,68,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Rang Lal Baitha,51,"Vill. Sonar, PO. Pokhar Bhida Gaya, P.S. Bathnaha, Dist. Sitamarhi",,,Independent
NAGENDRA KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=2032,Belsand,AJVD,0,10th Pass,417000,100000,317000,65,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Kishori Prasad,35,"Vill. Tulsinagar, Post Chhatauri, P.S. Tariyani, Dist. Shivhar",,,Akhil Jan Vikas Dal
NAGESHWAR  PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1780,Fatwa,CPI(ML)(L),9,10th Pass,0,0,0,186,SC,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Karu Paswan,32,"Vill.Deokali, PO.Parthu, PS.Piprapupun, Patna",,,Communist Party of India (Marxist-Leninist) (Liberation)
NAGINA DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=2023,Bathnaha,IND,0,Illiterate,45000,0,45000,68,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Ram Kalyan Ray,34,"Vill. Narha, Po. Narha, Prakhad Bathnaha, Dist. Sitamarhi",,,Independent
NAGINA DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=417,Bathnaha,LJP,2,8th Pass,4304850,0,4304850,68,GEN,NA,NA,,false,true,Female,,,,,,Bihar,2005,true,SRI YOGI RAJ PARSAD,47,"VILL. +PO. POSUA- PATNIYA ,THANA- RIGA, DIST. SITAMARHI",,,Lok Janshakti Party
NAGNARAYAN GOND,http://myneta.info/bih2005/candidate.php?candidate_id=2073,Darauli,GGP,0,5th Pass,84000,0,84000,31,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,BHUSAN GOND,53,"Gr.Ardaut, Po.Ardaut, Thana Aradaut, Dist.Darauli",,,Gondvana Gantantra Party
NAGWANT SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1434,Makhdumpur,IND,0,10th Pass,220000,0,220000,226,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Shiv Prasad Singh,45,"Village Rampur Tola, Rampur Bazar, Po.Rampurdih, PS.Makhduampur, Dist.Jehanabad",,,Independent
NAIYAR AZAM,http://myneta.info/bih2005/candidate.php?candidate_id=234,Pandaul,RJD,0,Post Graduate,1873668,238925,1634743,79,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,LATE SUFI KADRI,51,VILL AND PO SAKRI PS SAKRI DIST MADHUBANI,,,Rashtriya Janata Dal
NALINI MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=756,Manihari,BSP,0,Graduate,559602,0,559602,146,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late yadu Mandal,46,"Durgapur,ganeshtola,Dist-Katihar",,,Bahujan Samaj Party
NALINI RANJAN SHARMA,http://myneta.info/bih2005/candidate.php?candidate_id=304,Mokameh,LJP,12,Graduate,1689159,0,1689159,183,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,RAM BALAK Pd. Singh,34,"MODAN TOLA MOKAMA, DISTT.- PATNA",,,Lok Janshakti Party
NAND KISHOR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=2004,Taraiya,RLD,0,10th Pass,28000,0,28000,38,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,RAMDEEP SINGH,41,"VILLAGE-MALNAPUR,PARAVNA,PS.TARAIYA, Dsit.CHAPRA,SARAN",,,Rashtriya Lok Dal
NAND KISHORE CHAUDHRY,http://myneta.info/bih2005/candidate.php?candidate_id=296,Rajauli,RJD,0,Not Given,323500,0,323500,240,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Prameshwar Chaudhary,41,"240 RAUJAOSI,  RAMDASI",,,Rashtriya Janata Dal
NAND KISHORE PANDIT,http://myneta.info/bih2005/candidate.php?candidate_id=1125,Belhar,SP,0,Post Graduate,152500,0,152500,157,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Prasadi Pandit,41,"At Satjori, Post Satjori, Dist. Bhagalpur",,,Samajwadi Party
NAND KISHORE RAM,http://myneta.info/bih2005/candidate.php?candidate_id=878,Mairwa,BSP,0,Post Graduate,15700,0,15700,30,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Simari Ram,37,vill+post-Englig.District - Siwan,,,Bahujan Samaj Party
NAND KISHORE SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1144,Barauni,IND,0,Graduate,1203500,0,1203500,106,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ram Khelavan Singh,53,"Gr.and Po.Bihat, Bharusspur, Thana Barauni, Dist.Begusarai",,,Independent
NAND KISHORE YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1629,Aurai,IND,0,10th Pass,20000,0,20000,62,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Ramanand Ray,28,"Vill. & PO. Ratwara Bindwara Tole Panapur,P.S.Aurai Dist.Muzafarnagar",,,Independent
NAND KISHORE YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=313,Patna East,BJP,1,Graduate,2773354,7298415,-4525061,190,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,true,Panna Lal Yadav,52,"Mohalla - Khajekallan, Patna City , Ps. - Khajekallan Patna",,,Bharatiya Janata Party
NAND KUMAR NANDA,http://myneta.info/bih2005/candidate.php?candidate_id=327,Paliganj,CPI(ML)(L),3,12th Pass,0,0,0,195,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,true,Late Jagdish Singh,43,"VILLAGE.-NARHI, DISTT.-PATNA",,,Communist Party of India (Marxist-Leninist) (Liberation)
NANDU RAI,http://myneta.info/bih2005/candidate.php?candidate_id=1400,Baikunthpur,SP,0,10th Pass,368135,250000,118135,26,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Faujdar Rai,54,"Vill. & Po. Faijullahpur, Dist. Gopalganj",,,Samajwadi Party
NANHAKI NISHA,http://myneta.info/bih2005/candidate.php?candidate_id=1877,Rupauli,RKVP,0,Illiterate,20000,0,20000,124,GEN,NA,NA,,false,false,Female,,,,,,Bihar,2005,false,Jabbar,27,"Chhappan, Po. Barhamnyani, P.S. Bhawanipur, Dist. Purnia",,,Rashtriya Kamjor Varg Party
NAR SINGH CHAIHAN,http://myneta.info/bih2005/candidate.php?candidate_id=2103,Siwan,GGP,0,10th Pass,290000,0,290000,29,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Motilal Chaihan,32,"Ukhair, Po.Ukhair, PS.Patauli, Dist.Siwan",,,Gondvana Gantantra Party
NARAYAN MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=2117,Raghopur,SHS,0,12th Pass,1050000,0,1050000,110,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Manu Mandal,41,"Vill. Pathara Gordhoi, Po. Bhura, P.S. Triveniganj, Dist. Supaul",,,Shivsena
NARAYAN MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=2126,Tribeniganj,SHS,0,10th Pass,1050000,0,1050000,113,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Manu Mandal,41,"Pathragandhai, Po.Bhura, PS.Tribeniganj, Dist.Sapaul",,,Shivsena
NARAYAN PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=890,Nautan,BSP,1,10th Pass,3325000,0,3325000,9,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,false,Ram chandar Prasad,49,"VILLAGE AND POST.-BISHUNPURA,District - West Champaran",,,Bahujan Samaj Party
NARAYAN PRASAD HISARIA,http://myneta.info/bih2005/candidate.php?candidate_id=558,Begusarai,BSP,1,10th Pass,1522074,25000,1497074,105,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,Banwari Lal Hisaria,51,"Dr. P. Gupta Road Ward No. 21, District - Begusarai",,,Bahujan Samaj Party
NARAYAN PRASADYADAW,http://myneta.info/bih2005/candidate.php?candidate_id=1949,Baniapur,IND,0,Graduate,56000,0,56000,36,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Deepa Yadav,36,Muslimpur Post.Boniyapur Dist.Saran,,,Independent
NARAYAN SHARMA,http://myneta.info/bih2005/candidate.php?candidate_id=1090,Goh,IND,0,Graduate,701000,0,701000,223,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Tribhusan Sharma,39,"Vill Mahuar, Po.Munjhar, P.S. Haspura, Dist. Aurangabad",,,Independent
NARAYANI YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1572,Singheshwar,IND,0,Post Graduate,1348166,639344,708822,116,GEN,NA,NA,,true,false,Female,,,,,,Bihar,2005,false,Upendra Narayan Yadav,42,"Vill.and Po.Fulkaha, PS.Gawharia, Dist.Madhepura",,,Independent
NARENDAR KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=41,Matihani,IND,12,12th Pass,6627025,80758,6546267,104,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,true,Satya Narayan Singh,37,"Village + P.O. - Keshawe , P.S. Baroni, Distt. Begusarai",,,Independent
NARENDRA KR. NIRAJ,http://myneta.info/bih2005/candidate.php?candidate_id=61,Gopalpur,JD(U),6,Graduate,406000,500000,-94000,151,GEN,NA,NA,,false,true,Male,,,,,,Bihar,2005,true,JAAGO MANDAL,44,BHAGALPUR,,,Janata Dal (United)
NARENDRA KUMAR PANDEY,http://myneta.info/bih2005/candidate.php?candidate_id=77,Piro,JD(U),0,Post Graduate,1027657,0,1027657,205,GEN,NA,NA,,true,false,Male,,,,,,Bihar,2005,true,Late Kameshwar Pandey,36,"VILLAGE.-NAWADIH, POST.-SIKARIA, P.S.-KARAKAT, DISTT-ROHTAS",,,Janata Dal (United)
Narendra Kumar Singh,http://myneta.info/bih2005/candidate.php?candidate_id=1010,Ramgarh : Bye-election on 10-09-2009,BSP,0,Graduate,5590000,262500,5327500,210,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Rmashankar Singh,59,"Village-Asari,P.O.-Chhewari,P.S.-Ramgarh,Distt.-Kaimur",,,Bahujan Samaj Party
NARENDRA KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=96,Baheri,JD(U),0,Graduate,272490,0,272490,87,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Bhola Prasad Singh,52,"VILLAGE AND POST.-MAINE, PS.-MAINE, DISTT.-SAHARSA",,,Janata Dal (United)
Nares Ram,http://myneta.info/bih2005/candidate.php?candidate_id=958,Bagha : Bye-election on 15-09-2009,INC,0,Graduate,27000,50000,-23000,2,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late. Radhey Shyam,35,"Vill. Dhandhi, P.o. Narwal Borwal, P.s. Bagha, Dist. W.Champaran",,,Indian National Congress
Naresh Das,http://myneta.info/bih2005/candidate.php?candidate_id=1002,Dhuraiya : Bye-election on 15-09-2009,RJD,1,10th Pass,3979325,100000,3879325,155,SC,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Late.Bhokru Das,59,"Kurma,Dhoraiya,Banka",,,Rashtriya Janata Dal
NARESH KUMAR YADAV ALIAS NARO YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=290,Chandi,LJP,3,10th Pass,12647314,415000,12232314,181,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,LATE LALA YADAV,47,VILL BARI MIKI RAJGIR PO & PS RAJGIR DIST NALANDA,,,Lok Janshakti Party
NARESH MAHTO,http://myneta.info/bih2005/candidate.php?candidate_id=828,Mokameh,BSP,0,12th Pass,581500,0,581500,183,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Chhotan Mahto,33,"Badie, Tola Ward No. 16, District - Patna",,,Bahujan Samaj Party
NARESH PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1733,Nawada,IND,0,Literate,294000,0,294000,239,GEN,NA,NA,,false,false,Male,,,,,,Bihar,2005,false,Mishri Prasad Yadav,43,"Gr.Paro, Thana and Po.Nariganj, Dist.Nawada",,,Independent
NARSINGH BAITHA,http://myneta.info/bih2005/candidate.php?candidate_id=472,Bagha,INC,0,12th Pass,530128,0,530128,2,SC,NA,NA,,true,false,Male,,,,,,Bihar,2005,false,SARYUG BAITHA,67,"VILL. LAHNANTA, PO. LACHNANTA,DIST. CHAMPARAN",,,Indian National Congress
NARVDESHWAR TIWARY,http://myneta.info/bih2005/candidate.php?candidate_id=1217,Brahmpur,IND,1,Graduate,2910742,113622,2797120,200,GEN,NA,NA,,true,true,Male,,,,,,Bihar,2005,false,Tiha Tiwary,64,"Vill. PO. & P.S. Baraki Nailijor, Dist. Buxor",,,Independent
