candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks
RAJ KUMARI,http://myneta.info/bih2005/candidate.php?candidate_id=490,Alauli,JD(U),0,Others,1316101,0,1316101,166,SC,NA,NA,,false,false,Female,,,,,
RAJ MANGAL RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1633,Baruraj,IND,0,8th Pass,146600,8500,138100,55,GEN,NA,NA,,false,false,Male,,,,,
RAJ NARAYAN GUPTA,http://myneta.info/bih2005/candidate.php?candidate_id=1961,Chapra,IND,0,8th Pass,2590000,50,2589950,41,GEN,NA,NA,,false,false,Male,,,,,
RAJ NARAYAN PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1685,Sakra,IND,0,5th Pass,175000,19000,156000,58,SC,NA,NA,,false,false,Male,,,,,
RAJ NATH GUPTA,http://myneta.info/bih2005/candidate.php?candidate_id=1776,Dinapur,IND,0,Literate,1400000,0,1400000,191,GEN,NA,NA,,false,false,Male,,,,,
RAJ VALLABH MANJHI,http://myneta.info/bih2005/candidate.php?candidate_id=1846,Phulwari,IND,0,5th Pass,2500,0,2500,193,SC,NA,NA,,false,false,Male,,,,,
RAJA BABU,http://myneta.info/bih2005/candidate.php?candidate_id=1787,Maner,CPI(ML)(L),1,Graduate,0,0,0,192,GEN,NA,NA,,false,true,Male,,,,,
RAJA RAM SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=26,Obra,CPI(ML)(L),0,Graduate,1707652,0,1707652,222,GEN,NA,NA,,false,false,Male,,,,,
RAJA RAMAN BHASKAR,http://myneta.info/bih2005/candidate.php?candidate_id=1030,Forbesganj,AJVD,0,12th Pass,21000,0,21000,129,GEN,NA,NA,,false,false,Male,,,,,
RAJAN TIWARI,http://myneta.info/bih2005/candidate.php?candidate_id=128,Gobindganj,LJP,12,8th Pass,1783961,3563296,-1779335,20,GEN,NA,NA,,true,true,Male,,,,,
RAJARAM SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=707,Madhuban,BSP,0,10th Pass,490000,0,490000,16,GEN,NA,NA,,false,false,Male,,,,,
RAJDEO DAS,http://myneta.info/bih2005/candidate.php?candidate_id=1847,Phulwari,IND,0,10th Pass,21600,0,21600,193,SC,NA,NA,,false,false,Male,,,,,
RAJEEV KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=248,Tarapur,JD(U),2,Graduate,926000,318789,607211,161,GEN,NA,NA,,false,true,Male,,,,,
RAJEEV NAYAN,http://myneta.info/bih2005/candidate.php?candidate_id=754,Pranpur,BSP,0,Graduate,216365,0,216365,145,GEN,NA,NA,,false,false,Male,,,,,
RAJEEV RANJAN SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1104,Obra,SP,0,Graduate,473407,0,473407,222,GEN,NA,NA,,false,false,Male,,,,,
RAJENDRA  UPADHYAY,http://myneta.info/bih2005/candidate.php?candidate_id=1187,Arrah,ABJS,0,Graduate Professional,696000,0,696000,198,GEN,NA,NA,,false,false,Male,,,,,
RAJENDRA CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=2120,Raghopur,IND,0,10th Pass,454698,0,454698,110,GEN,NA,NA,,false,false,Male,,,,,
RAJENDRA CHAUDHRY,http://myneta.info/bih2005/candidate.php?candidate_id=1747,Rajauli,IND,0,Literate,1962000,0,1962000,240,SC,NA,NA,,false,false,Male,,,,,
RAJENDRA KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=745,Mohania,BSP,0,Post Graduate,1847000,708689,1138311,211,SC,NA,NA,,true,false,Male,,,,,
RAJENDRA MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=1855,Dhamdaha,IND,0,10th Pass,53000,47000,6000,125,GEN,NA,NA,,false,false,Male,,,,,
RAJENDRA MANJHI,http://myneta.info/bih2005/candidate.php?candidate_id=1980,Marhaura,IND,0,Literate,30000,3200,26800,39,GEN,NA,NA,,false,false,Male,,,,,
RAJENDRA PANDIT NETAJEE,http://myneta.info/bih2005/candidate.php?candidate_id=563,Belhar,LJP,1,8th Pass,90000,307700,-217700,157,GEN,NA,NA,,false,true,Male,,,,,
RAJENDRA PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1378,Gaya Mufassil,IND,0,10th Pass,260590,0,260590,231,GEN,NA,NA,,false,false,Male,,,,,
RAJENDRA PD. SHARMA,http://myneta.info/bih2005/candidate.php?candidate_id=674,Gopalpur,LJP,0,Doctorate,2091000,0,2091000,151,GEN,NA,NA,,true,false,Male,,,,,
RAJENDRA PRASAD HARIJAN,http://myneta.info/bih2005/candidate.php?candidate_id=1498,Korha,SJP(R),0,Literate,65000,0,65000,140,SC,NA,NA,,false,false,Male,,,,,
RAJENDRA PRASAD SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=45,Barauni,CPI,3,Graduate,1174536,211000,963536,106,GEN,NA,NA,,false,false,Male,,,,,
RAJENDRA RAJAN,http://myneta.info/bih2005/candidate.php?candidate_id=668,Matihani,CPI,3,12th Pass,1352515,400000,952515,104,GEN,NA,NA,,false,false,Male,,,,,
RAJENDRA RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1916,Saharsa,IND,0,Literate,10000,0,10000,117,GEN,NA,NA,,false,false,Male,,,,,
RAJENDRA RAY,http://myneta.info/bih2005/candidate.php?candidate_id=454,Hajipur,RJD,1,Graduate,6686869,380000,6306869,45,GEN,NA,NA,,true,true,Male,,,,,
RAJENDRA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=2018,Bathnaha,IND,0,Graduate,8956200,0,8956200,68,GEN,NA,NA,,true,false,Male,,,,,
RAJENDRA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1346,Atri,IND,0,Post Graduate,378000,0,378000,238,GEN,NA,NA,,false,false,Male,,,,,
RAJESH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=198,Parbatta,IND,0,10th Pass,233500,0,233500,163,GEN,NA,NA,,false,false,Male,,,,,
RAJESH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=637,Dhuraiya,BSP,0,10th Pass,55000,0,55000,155,SC,NA,NA,,false,false,Male,,,,,
RAJESH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1841,Phulwari,IND,0,Graduate,990968,200000,790968,193,SC,NA,NA,,true,false,Male,,,,,
RAJESH KUMAR @ MUNNA RAJ,http://myneta.info/bih2005/candidate.php?candidate_id=725,Konch,BSP,0,12th Pass,77000,0,77000,230,GEN,NA,NA,,false,false,Male,,,,,
RAJESH KUMAR KAWAT,http://myneta.info/bih2005/candidate.php?candidate_id=635,Dhanaha,LJP,1,Not Given,217000,0,217000,1,GEN,NA,NA,,false,false,Male,,,,,
RAJESH KUMAR RAUSHAN URF BABLOO DEO,http://myneta.info/bih2005/candidate.php?candidate_id=111,Kesariya,RJD,10,12th Pass,660790,0,660790,18,GEN,NA,NA,,true,true,Male,,,,,
RAJESH KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=288,Hilsa,LJP,1,12th Pass,3901088,0,3901088,180,GEN,NA,NA,,true,false,Male,,,,,
RAJESH KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1978,Marhaura,IND,0,12th Pass,162000,0,162000,39,GEN,NA,NA,,false,false,Male,,,,,
RAJESH KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1086,Goh,IND,0,Post Graduate,1300867,796476,504391,223,GEN,NA,NA,,true,false,Male,,,,,
RAJESH KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1254,Darbhanga,IND,1,Post Graduate,152762,0,152762,89,GEN,NA,NA,,true,false,Male,,,,,
RAJESH KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=728,Mirganj,BSP,4,Graduate,1788351,1255037,533314,23,GEN,NA,NA,,true,true,Male,,,,,
RAJESH KUMAR SINHA,http://myneta.info/bih2005/candidate.php?candidate_id=318,Patna West,INC,0,Graduate,125369,740000,-614631,188,GEN,NA,NA,,false,false,Male,,,,,
RAJESH PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=1423,Mirganj,IND,0,12th Pass,363000,0,363000,23,GEN,NA,NA,,false,false,Male,,,,,
RAJESH SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=469,Dhanaha,RJD,0,Graduate,1950548,314301,1636247,1,GEN,NA,NA,,true,false,Male,,,,,
RAJESHWAR CHOUPAL,http://myneta.info/bih2005/candidate.php?candidate_id=788,Madhepur,JD(U),0,10th Pass,516049,0,516049,83,GEN,NA,NA,,false,false,Male,,,,,
RAJESHWAR RAJ,http://myneta.info/bih2005/candidate.php?candidate_id=344,Karakat,JD(U),1,Post Graduate,852625,40000,812625,207,GEN,NA,NA,,false,false,Male,,,,,
RAJESHWAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1061,Arwal,IND,0,10th Pass,0,0,0,224,GEN,NA,NA,,false,false,Male,,,,,
RAJIV KUMAR SINHA,http://myneta.info/bih2005/candidate.php?candidate_id=1384,Gaya Town,IND,0,Graduate,447828,0,447828,232,GEN,NA,NA,,false,false,Male,,,,,
RAJKUMAR GUPTA,http://myneta.info/bih2005/candidate.php?candidate_id=1540,Thakurganj,IND,0,Literate,375000,0,375000,134,GEN,NA,NA,,false,false,Male,,,,,
RAJKUMAR MANJHI,http://myneta.info/bih2005/candidate.php?candidate_id=1365,Fatehpur,SP,0,Graduate,70000,8324,61676,237,SC,NA,NA,,false,false,Male,,,,,
RAJKUMARI SAHNI,http://myneta.info/bih2005/candidate.php?candidate_id=1335,Raxaul,SP,0,8th Pass,271000,0,271000,10,GEN,NA,NA,,false,false,Female,,,,,
RAJNANDAN MANJHI,http://myneta.info/bih2005/candidate.php?candidate_id=1395,Konch,IND,0,12th Pass,254000,0,254000,230,GEN,NA,NA,,false,false,Male,,,,,
RAJNANDAN RAI,http://myneta.info/bih2005/candidate.php?candidate_id=108,Raxaul,LJP,0,Not Given,4223874,162112,4061762,10,GEN,NA,NA,,false,false,Male,,,,,
RAJNISH KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=571,Bhagalpur,LJP,3,Graduate Professional,457600,0,457600,150,GEN,NA,NA,,false,true,Male,,,,,
RAJU KUMAR SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=273,Sahebganj,JD(U),1,Post Graduate,61199300,0,61199300,54,GEN,NA,NA,,false,false,Male,,,,,
RAJU VAITHA,http://myneta.info/bih2005/candidate.php?candidate_id=1325,Motihari,IJP,0,10th Pass,200500,0,200500,12,GEN,NA,NA,,false,false,Male,,,,,
RAJU YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=738,Jhajha,BSP,0,8th Pass,500000,0,500000,160,GEN,NA,NA,,false,false,Male,,,,,
RAJVANSHI MAHTO,http://myneta.info/bih2005/candidate.php?candidate_id=609,Cheria Bariarpur,JD(U),1,10th Pass,3558270,412726,3145544,108,GEN,NA,NA,,false,false,Male,,,,,
RAKESH  KUMAR,http://myneta.info/bih2005/candidate.php?candidate_id=1185,Arrah,IND,0,Graduate,14000,0,14000,198,GEN,NA,NA,,false,false,Male,,,,,
RAKESH KUMAR PANDEY,http://myneta.info/bih2005/candidate.php?candidate_id=1274,Keoti,IND,0,Graduate,48500,0,48500,90,GEN,NA,NA,,false,false,Male,,,,,
RAKESH KUMAR ROSHAN,http://myneta.info/bih2005/candidate.php?candidate_id=286,Islampur,CPI,1,Post Graduate,2308724,0,2308724,179,GEN,NA,NA,,false,false,Male,,,,,
RAKESH PATEL,http://myneta.info/bih2005/candidate.php?candidate_id=1138,Balia,IND,0,10th Pass,584000,0,584000,103,GEN,NA,NA,,false,false,Male,,,,,
RAM ANUJ PANDEY,http://myneta.info/bih2005/candidate.php?candidate_id=1102,Obra,IND,1,Graduate,1302307,100000,1202307,222,GEN,NA,NA,,true,true,Male,,,,,
RAM ASHISH YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=2109,Ziradei,SP,0,12th Pass,306000,0,306000,32,GEN,NA,NA,,false,false,Male,,,,,
RAM ASHISHA RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1588,Khajauli,SP,0,Graduate,19500,0,19500,76,SC,NA,NA,,false,false,Male,,,,,
RAM AUTAR CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=232,Jhanjharpur,RJD,0,10th Pass,351645,0,351645,80,GEN,NA,NA,,false,false,Male,,,,,
RAM AYODHYA PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1087,Goh,SP,0,8th Pass,2110000,0,2110000,223,GEN,NA,NA,,false,false,Male,,,,,
RAM BABU BAITHA,http://myneta.info/bih2005/candidate.php?candidate_id=1822,Patna Central,RLD,0,Graduate,25000,0,25000,189,GEN,NA,NA,,false,false,Male,,,,,
RAM BABU TIWARI,http://myneta.info/bih2005/candidate.php?candidate_id=2048,Sitamarhi,IND,0,5th Pass,1284000,0,1284000,67,GEN,NA,NA,,false,false,Male,,,,,
RAM BAHADUR RAI,http://myneta.info/bih2005/candidate.php?candidate_id=530,Baniapur,LJP,0,Graduate,1751595,0,1751595,36,GEN,NA,NA,,false,false,Male,,,,,
RAM BALAK SAHNI,http://myneta.info/bih2005/candidate.php?candidate_id=1150,Cheria Bariarpur,CPI(ML)(L),0,10th Pass,471500,0,471500,108,GEN,NA,NA,,false,false,Male,,,,,
RAM BALI RISHIYASHAN,http://myneta.info/bih2005/candidate.php?candidate_id=1391,Imamganj,ANC,0,Graduate,30000,0,30000,233,SC,NA,NA,,false,false,Male,,,,,
RAM BHAJAN MANAV,http://myneta.info/bih2005/candidate.php?candidate_id=1392,Imamganj,SSD,0,Graduate,0,0,0,233,SC,NA,NA,,false,false,Male,,,,,
RAM BHARAN SAXENA,http://myneta.info/bih2005/candidate.php?candidate_id=680,Shahpur,BSP,0,Graduate,10000,0,10000,199,GEN,NA,NA,,false,false,Male,,,,,
RAM BINOD PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=51,Bakhri,CPI,0,12th Pass,360000,395000,-35000,109,SC,NA,NA,,false,false,Male,,,,,
RAM CHANDRA PANDEY,http://myneta.info/bih2005/candidate.php?candidate_id=1457,Chainpur,IND,0,10th Pass,755000,0,755000,213,GEN,NA,NA,,false,false,Male,,,,,
RAM CHANDRA PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=98,Darbhanga Rural,JD(U),0,Others,556645,0,556645,88,SC,NA,NA,,false,false,Male,,,,,
RAM CHANDRA RAJAK,http://myneta.info/bih2005/candidate.php?candidate_id=1123,Banka,IND,0,Graduate,164000,0,164000,156,GEN,NA,NA,,false,false,Male,,,,,
RAM CHANDRA RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1844,Phulwari,ANC,0,10th Pass,0,0,0,193,SC,NA,NA,,false,false,Male,,,,,
RAM CHANDRA SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=659,Rafiganj,CPI,0,Graduate,1327600,0,1327600,221,GEN,NA,NA,,false,false,Male,,,,,
RAM CHANDRA SINGH YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=179,Bhabhua,BSP,0,12th Pass,650000,0,650000,212,GEN,NA,NA,,false,false,Male,,,,,
RAM CHANDRA YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1578,Bisfi,KSVP,2,12th Pass,750864,60000,690864,74,GEN,NA,NA,,false,true,Male,,,,,
RAM CHARITRA YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=342,Purnea,RJD,4,Doctorate,900750,0,900750,139,GEN,NA,NA,,true,false,Male,,,,,
RAM DAS ROY,http://myneta.info/bih2005/candidate.php?candidate_id=397,Taraiya,RJD,2,Graduate,2097000,0,2097000,38,GEN,NA,NA,,false,true,Male,,,,,
RAM DEO  PURBEY,http://myneta.info/bih2005/candidate.php?candidate_id=1602,Madhubani,IND,0,Post Graduate,1450565,0,1450565,78,GEN,NA,NA,,false,false,Male,,,,,
RAM DEO MAHTO,http://myneta.info/bih2005/candidate.php?candidate_id=235,Madhubani,BJP,4,12th Pass,1432001,152835,1279166,78,GEN,NA,NA,,false,true,Male,,,,,
RAM DEO SAH,http://myneta.info/bih2005/candidate.php?candidate_id=1605,Phulparas,IND,0,Graduate,125510,0,125510,81,GEN,NA,NA,,false,false,Male,,,,,
RAM DULARI DEVI,http://myneta.info/bih2005/candidate.php?candidate_id=426,Pupri,RJD,0,Literate,4899145,250276,4648869,72,GEN,NA,NA,,true,false,Female,,,,,
RAM GOPAL DROLIYA,http://myneta.info/bih2005/candidate.php?candidate_id=768,Lakhisarai,BSP,0,12th Pass,742090,0,742090,172,GEN,NA,NA,,true,false,Male,,,,,
RAM JATAN CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1761,Bakhtiarpur,IND,0,Graduate,1091500,0,1091500,185,GEN,NA,NA,,false,false,Male,,,,,
RAM JATAN SINHA,http://myneta.info/bih2005/candidate.php?candidate_id=732,Makhdumpur,LJP,1,Post Graduate,4162233,852286,3309947,226,GEN,NA,NA,,true,true,Male,,,,,
RAM JEE PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1883,Chenari,SP,0,Graduate,71000,0,71000,215,SC,NA,NA,,false,false,Male,,,,,
RAM JEEWAN PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=2052,Sonbarsa,IND,1,10th Pass,2473000,183000,2290000,121,GEN,NA,NA,,false,true,Male,,,,,
RAM KESHWAR RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1363,Bodh Gaya,IND,0,Post Graduate,625000,0,625000,235,SC,NA,NA,,false,false,Male,,,,,
RAM KHELAWAN MAHTO,http://myneta.info/bih2005/candidate.php?candidate_id=1249,Darbhanga,IND,0,Literate,134742,0,134742,89,GEN,NA,NA,,false,false,Male,,,,,
RAM KISHOR MEHTA,http://myneta.info/bih2005/candidate.php?candidate_id=866,Kishunpur,LJP,0,10th Pass,1891000,150000,1741000,111,GEN,NA,NA,,false,false,Male,,,,,
RAM KISHUM,http://myneta.info/bih2005/candidate.php?candidate_id=1534,Kishanganj,IND,0,Literate,130000,0,130000,122,GEN,NA,NA,,false,false,Male,,,,,
RAM KUAR RAM,http://myneta.info/bih2005/candidate.php?candidate_id=488,Adapur,BSP,0,Literate,107000,0,107000,13,GEN,NA,NA,,false,false,Male,,,,,
RAM KUMAR BAITHA,http://myneta.info/bih2005/candidate.php?candidate_id=647,Raniganj,BSP,0,Not Given,4036,0,4036,127,SC,NA,NA,,false,false,Male,,,,,
RAM KUMAR BHAGAT,http://myneta.info/bih2005/candidate.php?candidate_id=1028,Forbesganj,IND,1,12th Pass,234400,18750,215650,129,GEN,NA,NA,,true,false,Male,,,,,
RAM KUMAR YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=778,Phulparas,RJD,1,Graduate,1182479,0,1182479,81,GEN,NA,NA,,false,false,Male,,,,,
RAM LAKHAN MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=1609,Jamalpur,CPI(ML)(L),1,8th Pass,0,0,0,168,GEN,NA,NA,,false,false,Male,,,,,
RAM LAKHAN PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=1420,Mirganj,GGP,0,12th Pass,625000,0,625000,23,GEN,NA,NA,,false,false,Male,,,,,
RAM LAKHAN RAM RAMAN,http://myneta.info/bih2005/candidate.php?candidate_id=240,Khajauli,RJD,0,Graduate Professional,1608354,7500,1600854,76,SC,NA,NA,,true,false,Male,,,,,
RAM LAL SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=570,Bhabhua,CPI,0,10th Pass,4465837,0,4465837,212,GEN,NA,NA,,true,false,Male,,,,,
RAM MURAT RAM,http://myneta.info/bih2005/candidate.php?candidate_id=2089,Mairwa,GGP,0,Literate,316000,0,316000,30,SC,NA,NA,,false,false,Male,,,,,
RAM NANDAN PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1638,Bochaha,CPI(ML)(L),1,5th Pass,15000,15000,0,60,SC,NA,NA,,false,false,Male,,,,,
RAM NARAYAN MANDAL,http://myneta.info/bih2005/candidate.php?candidate_id=33,Banka,BJP,2,Literate,1561983,181346,1380637,156,GEN,NA,NA,,false,false,Male,,,,,
RAM NARAYAN PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1986,Masrakh,IND,0,Literate,289200,0,289200,37,GEN,NA,NA,,false,false,Male,,,,,
RAM NARAYAN THAKUR,http://myneta.info/bih2005/candidate.php?candidate_id=92,Bahera,BJP,0,12th Pass,6920779,632099,6288680,85,GEN,NA,NA,,true,false,Male,,,,,
RAM NARAYAN YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=776,Laukaha,CPI,0,8th Pass,6178000,0,6178000,82,GEN,NA,NA,,false,false,Male,,,,,
RAM NARESH PANDEY,http://myneta.info/bih2005/candidate.php?candidate_id=241,Harlakhi,CPI,5,10th Pass,2553462,88029,2465433,75,GEN,NA,NA,,false,true,Male,,,,,
RAM NARESH PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=729,Mirganj,LJP,0,Graduate,1052639,0,1052639,23,GEN,NA,NA,,false,false,Male,,,,,
RAM NARESH PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=1664,Muzaffarpur,IND,0,10th Pass,21000,0,21000,59,GEN,NA,NA,,false,false,Male,,,,,
RAM NARESH PRASAD SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1147,Barauni,IND,0,Graduate,454448,0,454448,106,GEN,NA,NA,,false,false,Male,,,,,
RAM NARESH PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=897,Sonbarsa,BJP,2,Graduate,66635,22000,44635,121,GEN,NA,NA,,false,true,Male,,,,,
RAM NARESH RAM,http://myneta.info/bih2005/candidate.php?candidate_id=2035,Majorganj,SP,0,Graduate,906000,0,906000,69,SC,NA,NA,,false,false,Male,,,,,
RAM NARESH RAM,http://myneta.info/bih2005/candidate.php?candidate_id=79,Sahar,CPI(ML)(L),0,8th Pass,47000,0,47000,206,SC,NA,NA,,false,false,Male,,,,,
RAM NARESH SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=663,Obra,BSP,3,10th Pass,650000,25000,625000,222,GEN,NA,NA,,false,true,Male,,,,,
RAM NARESH SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=284,Nalanda,AIFB,5,12th Pass,5557895,0,5557895,178,GEN,NA,NA,,true,true,Male,,,,,
RAM NATH VIDIYARTHY,http://myneta.info/bih2005/candidate.php?candidate_id=938,Parsa,LJP,0,12th Pass,360000,53500,306500,43,GEN,NA,NA,,false,false,Male,,,,,
RAM NIWAS PD.,http://myneta.info/bih2005/candidate.php?candidate_id=103,Jale,RJD,0,10th Pass,407000,380698,26302,91,GEN,NA,NA,,true,false,Male,,,,,
RAM NIWAS SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=956,Sheohar,BSP,0,8th Pass,476000,0,476000,66,GEN,NA,NA,,false,false,Male,,,,,
Ram Parakash Pandey,http://myneta.info/bih2005/candidate.php?candidate_id=1015,Chainpur : Bye-election on 10-09-2009,BSP,1,12th Pass,8270000,600000,7670000,213,GEN,NA,NA,,false,false,Male,,,,,
RAM PRAKASH RAM,http://myneta.info/bih2005/candidate.php?candidate_id=1459,Chainpur,IJP,0,10th Pass,36000,36000,0,213,GEN,NA,NA,,false,false,Male,,,,,
RAM PRAMOD SAHNI,http://myneta.info/bih2005/candidate.php?candidate_id=901,Pupri,LJP,4,8th Pass,680780,385909,294871,72,GEN,NA,NA,,false,true,Male,,,,,
RAM PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=888,Lauria,RJD,0,Graduate,1548867,0,1548867,6,GEN,NA,NA,,true,false,Male,,,,,
RAM PRATAP SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=176,Ramgarh,BSP,0,Graduate,595000,0,595000,210,GEN,NA,NA,,false,false,Male,,,,,
RAM PRAVESH BHUIYAN,http://myneta.info/bih2005/candidate.php?candidate_id=628,Deo,BSP,1,10th Pass,177050,0,177050,219,SC,NA,NA,,false,true,Male,,,,,
RAM PRAVESH CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1095,Nabinagar,IND,0,8th Pass,50000,15000,35000,218,GEN,NA,NA,,false,false,Male,,,,,
RAM PRAVESH RAI,http://myneta.info/bih2005/candidate.php?candidate_id=157,Barauli,BJP,0,Graduate,1856648,241589,1615059,25,GEN,NA,NA,,false,false,Male,,,,,
RAM PRAVESH RAY,http://myneta.info/bih2005/candidate.php?candidate_id=391,Chapra,JD(U),4,10th Pass,3452931,1578294,1874637,41,GEN,NA,NA,,true,false,Male,,,,,
RAM PRAVESH SINGH,http://myneta.info/bih2005/candidate.php?candidate_id=1809,Paliganj,IND,0,Graduate,1506500,674510,831990,195,GEN,NA,NA,,true,false,Male,,,,,
RAM PRAVESH YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=2017,Bathnaha,SP,2,12th Pass,172570,54300,118270,68,GEN,NA,NA,,false,true,Male,,,,,
RAM PRIT PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=239,Khajauli,BJP,0,Post Graduate,976465,145816,830649,76,SC,NA,NA,,false,false,Male,,,,,
RAM PUKAR CHAUDHARY,http://myneta.info/bih2005/candidate.php?candidate_id=1907,Nokha,AD,0,10th Pass,50000,0,50000,216,GEN,NA,NA,,false,false,Male,,,,,
RAM RAKSHA PRASAD,http://myneta.info/bih2005/candidate.php?candidate_id=1812,Paliganj,IJP,0,10th Pass,27500,0,27500,195,GEN,NA,NA,,false,false,Male,,,,,
RAM SAHAY MAHATO,http://myneta.info/bih2005/candidate.php?candidate_id=500,Arwal,BSP,0,12th Pass,1810000,150000,1660000,224,GEN,NA,NA,,true,false,Male,,,,,
RAM SAKAL RAY,http://myneta.info/bih2005/candidate.php?candidate_id=1630,Baruraj,SP,1,8th Pass,4360875,1164461,3196414,55,GEN,NA,NA,,false,false,Male,,,,,
RAM SARAN PRASAD YADAV,http://myneta.info/bih2005/candidate.php?candidate_id=1308,Kesariya,IND,3,Literate,1467000,10000,1457000,18,GEN,NA,NA,,false,true,Male,,,,,
RAM SEWAK HAZARI,http://myneta.info/bih2005/candidate.php?candidate_id=368,Singhia,LJP,0,10th Pass,1737896,0,1737896,101,SC,NA,NA,,false,false,Male,,,,,
RAM SHANKAR PASWAN,http://myneta.info/bih2005/candidate.php?candidate_id=1133,Bakhri,SP,0,Post Graduate,5547000,14000,5533000,109,SC,NA,NA,,false,false,Male,,,,,
